지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22101,1997-06-01,5.7,1003.5,,,12.8,1.3,.8,1.1,1.8,4.9,7
22101,1997-06-03,1.8,1011.1,,,13.3,.5,.3,.4,.6,4.2,7
22101,1997-06-04,2.5,1008.1,,,13.5,.2,.1,.2,.3,3.3,7
22101,1997-06-05,2,1005.6,,,13.5,.3,.2,.3,.5,4,5
22101,1997-06-06,2,1008.3,,,13.6,.3,.2,.3,.5,3.3,4
22101,1997-06-07,1.2,1009,,,13.9,.2,.1,.2,.3,4.7,6
22101,1997-06-08,2.1,1001.5,,,14,.2,.1,.1,.2,4.2,7
22101,1997-06-09,3,999.3,,,14.1,.6,.4,.6,1,4.7,9
22101,1997-06-10,3.4,1000.8,,,14.3,.5,.3,.4,.6,4.3,8
22101,1997-06-11,4.8,1003.9,,,14.4,.8,.5,.8,1.3,4.5,6
22101,1997-06-12,1.4,1010.6,,,14.9,.6,.4,.6,1,4.2,5
22101,1997-06-13,1.1,1014.2,,,15,.3,.2,.2,.3,3.5,5
22101,1997-06-14,1.4,1013.4,,,15.2,.3,.1,.4,.6,3.2,7
22101,1997-06-15,1.5,1011.8,,,15.6,.3,.2,.4,.6,2.9,4
22101,1997-06-16,2.3,1013,,,15.7,.2,.1,.2,.3,3.1,7
22101,1997-06-17,1.3,1012.8,,,15.8,.2,.1,.2,.3,3.3,7
22101,1997-06-18,1.2,1011,,,16.5,,,.1,.2,3.1,5
22101,1997-06-19,1.1,1008.5,,,22,,,,,,4
22101,1997-06-20,.8,1002.6,,,24.1,,,,,,
22101,1997-06-21,.6,1000.5,,,23.2,,,,,,
22101,1997-06-22,,999.6,,,22.9,,,,,,
22101,1997-07-08,,1000.7,,,23.3,,,,,,
22101,1997-07-09,,1007.8,91,21.7,22.9,,,.1,.2,,5
22101,1997-07-10,1.1,1009.5,93,20.7,19.2,,,.2,.3,5.9,8
22101,1997-07-11,3.7,1006.8,80,21.5,18.9,.3,.2,.5,.8,5,8
22101,1997-07-12,2.2,1005.7,87,20.7,19,.3,.2,.3,.5,6,8
22101,1997-07-13,1.6,1009.6,91,21.2,19.4,.2,.1,.2,.3,6,8
22101,1997-07-14,2,1009.9,95,20.5,19.4,.3,.2,.3,.5,3.7,6
22101,1997-07-15,4.7,1004.5,99,20.7,19.3,.8,.5,.9,1.4,4,5
22101,1997-07-16,1.9,1003.7,99,21,19.8,.9,.6,.8,1.3,5,6
22101,1997-07-17,1.5,1008.3,98,21,19.8,.4,.3,.3,.5,4.3,5
22101,1997-07-18,1.7,1012.5,95,21.9,20.2,.3,.2,.3,.5,4.5,7
22101,1997-07-19,1.4,1011.2,95,21.6,20.2,.3,.2,.2,.3,4.2,6
22101,1997-07-20,5,1009.8,93,22.6,20.1,.7,.5,.9,1.4,4.9,7
22101,1997-07-21,4.4,1011.5,96,22.3,20.3,1,.7,.9,1.4,5.3,7
22101,1997-07-22,2.1,1013.7,97,22.2,20.7,.8,.5,.7,1.1,5.2,6
22101,1997-07-23,1.4,1012.7,98,22,21,.5,.3,.4,.6,4.2,5
22101,1997-07-24,1.3,1010.3,95,22.6,21.3,.3,.2,.3,.5,5.3,10
22101,1997-07-25,1.2,1007.9,98,22.6,21.3,.2,.1,.2,.3,7.2,10
22101,1997-07-26,1.1,1004.2,97,23.3,21.7,.2,.1,.2,.3,4,10
22101,1997-07-27,1.2,1004.5,89,23.9,21.8,.2,.1,.2,.3,3.4,10
22101,1997-07-28,2.2,1006.9,100,22.6,21.9,.3,.2,.3,.5,3.4,4
22101,1997-07-29,1.5,1007.8,,22.9,22.3,.3,.2,.2,.3,3.6,6
22101,1997-07-30,1.5,1008.2,,23.4,22.3,.2,.1,.2,.3,5,9
22101,1997-07-31,1.5,1009.4,96,24.1,22.4,.2,.1,.2,.3,3.7,8
22101,1997-08-01,2.2,1010.2,98,23.7,22.6,.3,.2,.3,.5,3.6,5
22101,1997-08-02,3.6,1009.5,97,23.8,22.5,.8,.5,.7,1.1,4.4,5
22101,1997-08-03,4.4,1005.6,97,24.2,22.6,1.3,.8,1,1.6,5.7,7
22101,1997-08-04,4.5,1002.6,96,22.7,22.5,1.2,.7,.9,1.4,6.5,9
22101,1997-08-05,1.7,1003.2,93,23.6,22.8,.7,.5,.8,1.3,8,9
22101,1997-08-06,1.7,1003.5,99,22.6,22.9,.4,.2,.4,.6,7.3,9
22101,1997-08-07,2.7,1003.8,96,23.8,23.1,.3,.2,.4,.6,7.8,10
22101,1997-08-08,2.8,1001.4,95,24.8,23.2,.7,.4,.6,1,8.3,10
22101,1997-08-09,4.3,997.9,92,24.5,23.3,.7,.5,.9,1.4,8.3,12
22101,1997-08-10,1.8,1002.9,91,24.3,23.6,.7,.5,.6,1,7.3,9
22101,1997-08-11,2.3,1007.4,89,24.7,23.7,.5,.3,.4,.6,8.2,9
22101,1997-08-12,2.5,1010.8,86,25.5,24.1,.3,.2,.3,.5,8.3,9
22101,1997-08-13,3.1,1012.2,85,24.7,24,.3,.2,.3,.5,5.3,9
22101,1997-08-14,3.4,1013,86,25.3,24,.3,.1,.3,.5,3.8,7
22101,1997-08-15,3.9,1013.1,76,25.2,24,.4,.2,.5,.8,2.7,5
22101,1997-08-16,4.1,1011.5,79,24.5,24.1,.3,.2,.4,.6,3,5
22101,1997-08-17,3.9,1007.8,81,24.4,24.2,.3,.2,.3,.5,5.9,16
22101,1997-08-18,2.7,1009.8,89,25.7,24.3,.2,.1,.2,.3,8.3,16
22101,1997-08-19,3.8,1012.8,94,25.5,24.2,.6,.4,.9,1.4,11.3,16
22101,1997-08-20,5.2,1011.8,91,25.8,24.2,1.3,.8,1.3,2.1,8.4,12
22101,1997-08-21,7.6,1007.2,88,24.6,24.2,2.6,1.6,2.1,3.4,7.9,9
22101,1997-08-22,3.7,1008.6,84,24.3,24.2,1.2,.7,1.2,1.9,5.2,7
22101,1997-08-23,2.1,1009.6,91,24.6,24.4,.6,.4,.5,.8,4.1,5
22101,1997-08-24,2.9,1008.8,88,24.6,24.4,.4,.3,.4,.6,3.1,4
22101,1997-08-26,2,1012.3,94,24.3,24.5,.2,.1,.2,.3,6.8,9
22101,1997-08-27,1.8,1012.5,91,25.1,24.8,.3,.2,.2,.3,5.6,10
22101,1997-08-28,3.2,1010.7,92,24.8,24.7,.4,.2,.4,.6,8.3,12
22101,1997-08-29,3.7,1012.3,95,24.7,24.8,.6,.4,.5,.8,5.2,10
22101,1997-08-30,3.9,1012,96,25.4,24.9,.7,.5,.5,.8,9.7,12
22101,1997-08-31,4.1,1008.7,96,26.2,24.9,.9,.5,.7,1.1,7.4,10
22101,1997-09-01,5,1004.8,99,25.4,24.9,.9,.5,.7,1.1,5.2,9
22101,1997-09-02,6.5,1002.8,85,23.4,24.7,1.6,1,1.6,2.6,4.8,6
22101,1997-09-03,4.1,1004.1,80,23.3,24.7,.9,.5,.9,1.4,4.8,8
22101,1997-09-04,2.1,1008.7,74,24.2,24.8,.4,.3,.4,.6,4,5
22101,1997-09-05,2,1011.3,66,24,24.9,.2,.1,.2,.3,4.1,8
22101,1997-09-06,3.4,1011.5,76,25.1,24.9,.2,.1,.3,.5,3.3,5
22101,1997-09-07,4.1,1013.1,70,24.4,24.8,.4,.2,.4,.6,2.5,5
22101,1997-09-08,2.1,1013.8,84,24.2,24.9,.4,.2,.3,.5,5.3,9
22101,1997-09-09,2.8,1012.6,89,24.6,25,.5,.3,.6,1,3.9,7
22101,1997-09-10,4,1012.9,81,24,24.9,.9,.6,.9,1.4,4,5
22101,1997-09-11,6.1,1013.7,66,22.6,24.7,1,.6,1.2,1.9,3.4,4
22101,1997-09-12,7.3,1016,69,22.1,24.4,1.1,.7,1.2,1.9,3.5,4
22101,1997-09-13,6.9,1018.8,76,22,24.3,.9,.5,.8,1.3,3.3,4
22101,1997-09-14,6.6,1019,61,21.8,24,.8,.5,.7,1.1,3,4
22101,1997-09-15,8.8,1016.6,59,21,23.8,1,.6,.8,1.3,3.3,4
22101,1997-09-16,8,1013.4,72,19.7,23.4,1,.6,.8,1.3,3.5,5
22101,1997-09-17,5.2,1015.3,67,20.6,23.3,.7,.4,1.1,1.8,3.3,5
22101,1997-09-18,5,1015.7,52,19.8,22.9,.9,.6,1,1.6,4.2,7
22101,1997-09-19,4.1,1015.1,53,20,22.7,.7,.4,.6,1,4.1,6
22101,1997-09-20,6.7,1015,60,19.8,22.4,1.4,.9,1.8,2.9,4.4,7
22101,1997-09-21,7.1,1019.3,55,18.1,22,1.2,.8,1,1.6,4.4,6
22101,1997-09-22,5.3,1022.2,57,19.2,21.9,.8,.5,.8,1.3,4,6
22101,1997-09-23,3.9,1023.1,63,19.8,21.8,.4,.3,.5,.8,3,5
22101,1997-09-24,4.2,1021.4,61,20.2,21.7,.4,.2,.4,.6,2.1,3
22101,1997-09-25,6.2,1013.6,81,17.9,21.5,.7,.4,.6,1,3.5,7
22101,1997-09-26,5,1007,78,17.4,21.3,1,.6,1.2,1.9,3.6,5
22101,1997-09-27,6,1011.5,69,18.2,21.3,1.7,1,1.5,2.4,5.3,7
22101,1997-09-28,4.3,1015.2,58,19,21.1,1,.6,1.1,1.8,4.5,7
22101,1997-09-29,2.2,1017.7,62,19.6,21.3,.4,.2,.4,.6,3.7,5
22101,1997-09-30,2.3,1020.8,72,19.9,21.1,.5,.3,.4,.6,4,5
22101,1997-10-01,2.4,1021.8,74,20.6,21.1,.5,.3,.4,.6,4.1,5
22101,1997-10-02,2.8,1021,73,20.7,21.2,.2,.1,.2,.3,3.3,5
22101,1997-10-03,2.7,1019.4,77,20.3,21,.2,.1,.2,.3,3.8,7
22101,1997-10-04,6.2,1015.5,72,17.6,20.8,1.1,.7,1.1,1.8,4.2,5
22101,1997-10-05,5.5,1016.8,44,17.9,20.5,1.2,.7,1,1.6,4.2,5
22101,1997-10-06,4.6,1016.6,55,18.4,20.4,.7,.4,.8,1.3,3.9,5
22101,1997-10-07,7.5,1015.8,66,17.1,20.2,1.8,1.1,1.8,2.9,4.8,6
22101,1997-10-08,6.2,1021.7,58,14,19.8,1.4,.9,1.3,2.1,4.4,6
22101,1997-10-09,5.5,1015.7,68,17,19.8,1.2,.7,1.6,2.6,4,7
22101,1997-10-10,8.6,1010.7,65,17.8,19.7,2.4,1.5,1.9,3.1,6.2,8
22101,1997-10-11,8.3,1014.4,50,14.4,19.3,1.9,1.2,1.7,2.7,4.1,5
22101,1997-10-12,5.4,1017.8,49,12.6,19,1.3,.8,1.3,2.1,4,5
22101,1997-10-13,6.9,1012.8,73,16.5,19,1.3,.8,1.7,2.7,4,6
22101,1997-10-14,7.3,1013.9,66,16.4,18.8,1.8,1.1,1.5,2.4,5.2,7
22101,1997-10-15,2.9,1018.8,56,16.8,18.7,.5,.3,.7,1.1,3.3,5
22101,1997-10-16,6.8,1016.8,78,17.8,18.7,1.1,.7,1.6,2.6,4,7
22101,1998-04-09,,,,,,,,.4,.6,,3
22101,1998-09-19,,1012.2,,24.7,22.8,,,.7,1.1,,4
22101,1998-09-20,3.7,1009.5,,24.8,22.8,.5,.3,.6,1,8.2,10
22101,1998-09-21,7.5,1004.6,,21.5,22.5,1.5,1,1.2,1.9,4.7,8
22101,1998-09-22,6,1010.3,,22,22.3,1,.6,1.1,1.8,4.6,8
22101,1998-09-23,6,1016.2,,21.3,21.9,.6,.4,.7,1.1,3.3,5
22101,1998-09-24,3.7,1016.9,,21.3,21.9,.4,.2,.4,.6,3.1,4
22101,1998-09-25,1.2,1018.4,,22,21.9,.2,.1,.2,.3,3.4,5
22101,1998-09-26,1.3,1019.2,,22.7,21.8,.3,.2,.3,.5,3.5,4
22101,1998-09-27,1.6,1019.7,,22.5,21.8,.3,.2,.3,.5,3.5,5
22101,1998-09-28,3.4,1020.4,,22.7,21.7,.3,.2,.3,.5,2.6,5
22101,1998-09-29,8.4,1015.2,72,20.9,21.4,.9,.5,1,1.6,2.9,4
22101,1998-09-30,10.9,1005.6,78,20.7,21.2,1.6,1,1.6,2.6,3.8,4
22101,1998-10-01,8.2,1006.9,69,22.5,21.2,1.5,.9,1.5,2.4,3.5,4
22101,1998-10-02,5.1,1012.8,68,21.9,21,1,.6,1.1,1.8,3.6,5
22101,1998-10-03,5.3,1017.1,61,20.7,20.6,1,.6,.9,1.4,3.9,4
22101,1998-10-04,4.5,1022.6,60,20.2,20.5,.7,.4,.9,1.4,4,5
22101,1998-10-05,3.8,1021.4,74,20.2,20.3,.3,.2,.4,.6,2.8,5
22101,1999-01-01,3.9,1023.3,58,3.4,8.3,.7,.5,.9,1.4,3.8,4
22101,1999-01-02,5.7,1015.3,68,5.9,8.4,1.5,1,1.3,2.1,5.5,7
22101,1999-01-03,2.7,1018.5,55,4.5,8.3,.8,.5,.8,1.3,5,6
22101,1999-01-04,1.8,1022.2,59,5.1,7.8,.3,.2,.3,.5,4.1,5
22101,1999-01-05,2.9,1021,80,7.1,7,.3,.2,.3,.5,3.2,4
22101,1999-01-06,5.2,1016.1,74,5.3,6.7,1.1,.7,1.5,2.4,3.5,5
22101,1999-01-07,11.2,1019,59,-3.2,5.9,2.6,1.6,2.2,3.5,4.7,6
22101,1999-01-08,9.8,1019.6,67,-4.9,5.1,2.6,1.6,1.9,3.1,4.8,7
22101,1999-01-09,9,1026.5,,-5.2,4.6,2.4,1.5,1.9,3.1,4.8,8
22101,1999-01-10,8.1,1027.4,56,-2.7,4.5,1.9,1.2,1.6,2.6,4,6
22101,1999-01-11,8.3,1027.4,63,-2.6,4.1,2.1,1.3,1.6,2.6,4.6,6
22101,1999-01-12,6.2,1028,66,-2,3.8,1.7,1.1,1.4,2.3,4.3,5
22101,1999-01-13,5.7,1028.1,66,0,3.6,1.7,1.1,1.3,2.1,4.7,6
22101,1999-01-14,5,1025.6,64,-.5,3.5,1.2,.7,1,1.6,4,5
22101,1999-01-15,5.1,1022.2,65,.1,3.3,1.6,1,1.5,2.4,5.4,7
22101,1999-01-16,4.6,1027,55,1.4,3.9,1.5,.9,1.3,2.1,5.1,6
22101,1999-01-17,1.3,1028.8,61,1.4,6.3,.6,.4,.8,1.3,4.7,6
22101,1999-01-18,3.9,1024.8,77,4.8,6.5,.4,.3,.4,.6,3.4,4
22101,1999-01-19,4.5,1020.7,74,3.7,5.9,.9,.5,1.3,2.1,4,5
22101,1999-01-20,6.7,1024.8,52,-.7,4.1,1.5,1,1.4,2.3,4.3,6
22101,1999-01-21,3.7,1023.3,64,2.9,4,1.3,.8,1.1,1.8,5.1,7
22101,1999-01-22,6,1019.1,76,6.4,4.3,1.5,.9,1.3,2.1,5.5,8
22101,1999-01-23,3.7,1017.7,85,5.6,4.3,.7,.5,.9,1.4,4.5,7
22101,1999-01-24,3.6,1017.2,81,5.7,4.6,.3,.2,.3,.5,3.3,9
22101,1999-01-25,7,1011.3,67,5.4,5,1.7,1,1.9,3.1,4.9,9
22101,1999-01-26,3.7,1014.3,72,5.4,4.9,1.2,.7,1,1.6,5.2,8
22101,1999-01-27,7.9,1013.6,69,4.4,5,1.5,.9,2,3.2,4.5,5
22101,1999-01-28,3.8,1019.7,49,0,4.5,.8,.5,1.4,2.3,3.9,5
22101,1999-01-29,7.6,1020,62,-3.1,4.3,1.9,1.2,1.6,2.6,5,6
22101,1999-01-30,3.2,1021.2,62,-1.4,3.6,.7,.5,.9,1.4,4,5
22101,1999-01-31,4.5,1017.9,76,3.5,3.4,.7,.4,.6,1,3.7,5
22101,1999-02-01,3.7,1015.8,69,3.5,3.5,.6,.4,.8,1.3,3.7,5
22101,1999-02-02,8.7,1012.8,62,-1.8,3.4,2,1.2,2.2,3.5,4.5,9
22101,1999-02-03,9,1020.7,61,-5.1,3.1,2.5,1.5,2.3,3.7,5.1,7
22101,1999-02-04,4.3,1023.2,56,-1.5,2.9,1.1,.7,1,1.6,5.2,7
22101,1999-02-05,4.6,1026.1,59,1,2.8,1.2,.7,1.1,1.8,4.8,7
22101,1999-02-06,2.8,1026.8,58,1.9,2.7,.7,.4,.8,1.3,4.2,5
22101,1999-02-07,2.3,1023,89,4.1,2.8,.6,.4,.8,1.3,3.8,5
22101,1999-02-08,1.5,1022.6,91,.9,2.9,.5,.3,.5,.8,3.9,5
22101,1999-02-09,4.7,1021,80,3.3,2.8,.7,.4,.9,1.4,3.5,5
22101,1999-02-10,4.1,,59,1.7,2.8,.8,.5,.7,1.1,3.4,5
22101,1999-02-11,6.3,1017.2,61,2.1,2.8,1.3,.8,2,3.2,3.8,5
22101,1999-02-12,9.6,1024,51,-2.7,2.6,2.6,1.6,2.2,3.5,5.1,6
22101,1999-02-13,3.8,1026.3,52,-2.7,2.4,1,.6,1.3,2.1,4.3,6
22101,1999-02-14,4.7,1027.4,87,2,2.4,.9,.5,.9,1.4,4.2,6
22101,1999-02-15,1.3,1026.9,88,4.1,2.7,.5,.3,.6,1,4.3,5
22101,1999-02-16,4.1,1021.8,87,4.1,3,.4,.3,.3,.5,3.8,5
22101,1999-02-17,5.3,1015.4,91,5.8,3.4,.9,.5,.9,1.4,4.3,6
22101,1999-02-18,8.4,1019.2,65,1.9,3.4,1.7,1.1,1.8,2.9,4.7,7
22101,1999-02-19,7.4,1021.8,56,-.6,3.1,2,1.2,1.6,2.6,5,7
22101,1999-02-20,7.2,1022.7,51,-.9,3.1,1.9,1.2,1.5,2.4,5.1,7
22101,1999-02-21,6.9,1023.4,54,.6,3.1,1.6,1,1.3,2.1,4.4,6
22101,1999-02-22,2.6,1022.7,68,4,3.3,1.2,.7,1,1.6,4.9,6
22101,1999-02-23,1.9,1022.1,90,4.4,3.5,1,.6,.8,1.3,4.6,6
22101,1999-02-24,3.8,1017.9,87,4.1,3.4,.4,.3,.4,.6,3.7,5
22101,1999-02-25,1,1021.5,90,4.3,3.9,.3,.2,.2,.3,6.1,9
22101,1999-02-26,2.9,1016.8,89,3.9,3.8,.4,.2,1.1,1.8,5.8,8
22101,1999-02-27,9.9,1023.9,47,-.9,3.5,2.7,1.7,2.2,3.5,5.3,7
22101,1999-02-28,4.1,1023,61,2.6,3.6,1,.6,.9,1.4,5,7
22101,1999-03-01,6.3,1014.4,83,5.2,3.8,1.5,.9,1.3,2.1,5.9,8
22101,1999-03-02,2.5,1018.8,68,4.2,3.8,1.1,.7,1.3,2.1,5.8,7
22101,1999-03-03,3.6,1016,84,4.8,3.8,.4,.2,.3,.5,3.6,5
22101,1999-03-04,3.5,1010,87,5.5,4.3,.5,.3,.5,.8,3.9,5
22101,1999-03-05,8.1,1007.6,77,3.8,4.5,1.7,1.1,2.3,3.7,4.3,6
22101,1999-03-06,3.4,1012.8,72,2.8,4.3,.6,.4,.8,1.3,4,6
22101,1999-03-07,7.5,,64,,,1.5,1,1.4,2.3,4.2,5
22101,1999-03-08,5.2,1014.7,62,2.9,,.9,.6,.9,1.4,3.8,6
22101,1999-03-09,2.8,1019.4,53,2.9,,.5,.3,1.1,1.8,3.5,5
22101,1999-03-10,3.9,1021.4,74,3.8,,.4,.3,.7,1.1,2.8,4
22101,1999-03-11,,,,,,,,1,1.6,,4
22101,1999-03-13,2.2,1021.1,77,5.6,5.1,.2,.1,.2,.3,4.5,8
22101,1999-03-14,3.4,1016.3,78,6.6,4.8,.3,.2,.3,.5,2.1,3
22101,1999-03-15,4.5,1011.2,74,6.4,5.2,.6,.4,.7,1.1,3.1,6
22101,1999-03-16,2.9,1014.1,82,5.7,5.5,.2,.1,.2,.3,3.5,5
22101,1999-04-02,,,,,,,,1.5,2.4,,6
22101,1999-04-03,3.1,1021.8,73,5.8,5.6,.7,.4,.8,1.3,4.2,6
22101,1999-04-06,,,,,,,,1.9,3.1,,5
22101,1999-04-07,1.9,,,5.7,,.6,.4,.7,1.1,,7
22101,1999-04-08,1.9,1022.2,78,7,6.2,.4,.2,.3,.5,3.5,4
22101,1999-04-09,,,,,,,,.2,.3,,5
22101,1999-04-15,,,,,,,,.7,1.1,,4
22101,1999-04-16,3.1,1015.2,92,8,6.9,.9,.6,.9,1.4,5,6
22101,1999-04-17,2.1,1013.5,94,7.9,7.1,.4,.3,.5,.8,4.3,6
22101,1999-04-18,3.3,1009.3,82,9.2,7.3,.3,.2,.4,.6,3.3,5
22101,1999-04-19,2.5,1009.9,85,8.8,7.5,.3,.2,.2,.3,3,7
22101,1999-04-20,1.5,1016.1,85,9.1,8.5,.3,.2,.3,.5,3.1,5
22101,1999-04-21,1.7,1018.6,88,9.7,9.2,.2,.1,.2,.3,3.7,9
22101,1999-04-22,1.6,1013.6,93,9.7,9.5,.2,.1,.2,.3,3.7,8
22101,1999-04-23,2.9,1009.1,87,9.9,9.2,.5,.3,.6,1,2.8,4
22101,1999-04-24,1.7,1014.7,87,10.6,10.1,.3,.2,.3,.5,2.9,4
22101,1999-04-25,1.2,1015.7,88,10.2,10.2,.2,.1,.2,.3,3.1,9
22101,1999-04-26,2.6,1014.4,83,11,10.2,.4,.2,.7,1.1,3,6
22101,1999-04-27,5.9,1010.1,82,9.5,9.6,1.5,.9,1.4,2.3,4.1,6
22101,1999-04-28,3.7,1013.3,81,9.7,10.1,1.2,.7,1.2,1.9,4.6,6
22101,1999-04-29,2,1018.8,85,9.7,10.4,.4,.2,.5,.8,3.7,4
22101,1999-04-30,5.4,1020.5,85,10.4,10.3,.5,.3,.5,.8,3.5,4
22101,1999-05-01,4.5,1024.3,85,10.5,10.4,.8,.5,.6,1,4.1,5
22101,1999-05-02,2.4,1021.3,83,10.9,10.6,.3,.2,.3,.5,3.8,6
22101,1999-05-03,4.2,1012.2,93,11.3,9.8,.4,.2,.5,.8,3.1,5
22101,1999-05-04,4,1007.1,89,10.8,10.5,.5,.4,.5,.8,3.2,5
22101,1999-05-05,3.2,1007.3,80,11,10.7,.9,.6,1,1.6,3.6,4
22101,1999-05-06,5.2,1006.9,80,11.9,10.9,.9,.6,.7,1.1,3.6,5
22101,1999-05-07,4.6,1007,87,11.6,11.1,1.2,.8,1.1,1.8,4.8,6
22101,1999-05-08,4.3,1010.5,86,11.6,11.3,.8,.5,.7,1.1,3.9,5
22101,1999-05-09,4.4,1011.3,90,11.6,11,.8,.5,.7,1.1,3.7,4
22101,1999-05-10,2,1011.9,96,10.2,11.3,.5,.3,.4,.6,3.8,4
22101,1999-05-11,2.7,1015.7,92,10.7,11.5,.3,.2,.3,.5,2.9,5
22101,1999-05-26,.5,,87,14.8,15.6,,,,,,
22101,1999-05-28,,,,,,,,.3,.5,,4
22101,1999-05-29,,,,,,,,.3,.5,,4
22101,1999-05-30,1.5,1013.9,84,14.2,13.1,.3,.2,.3,.5,3.4,5
22101,1999-05-31,1.3,1013,72,14.9,13.2,.2,.1,.1,.2,4.1,7
22101,1999-06-01,5.2,1009.1,90,15.3,13.1,.5,.3,.6,1,3.6,5
22101,1999-06-02,1.7,1008.4,95,14.7,13.3,.4,.2,.4,.6,4.7,7
22101,1999-06-03,2,1009.1,93,14.7,13.5,.3,.2,.3,.5,4,5
22101,1999-06-04,1.3,1010.9,92,14.5,13.7,.3,.2,.3,.5,2.9,3
22101,1999-06-05,1.3,1013.4,85,16.3,13.9,.2,.1,.2,.3,4.2,10
22101,1999-06-06,1.3,1012.5,94,15.2,13.8,.3,.2,.2,.3,5.5,10
22101,1999-06-07,3.3,1010.1,88,15.9,14.1,.5,.3,.7,1.1,8.5,12
22101,1999-06-08,2.1,1010.3,84,16.2,14.4,.6,.4,.6,1,8.8,10
22101,1999-06-09,2.1,1012.4,79,17.1,14.5,.6,.4,.5,.8,8.9,10
22101,1999-06-10,2.2,1011.6,90,16.2,14.9,.3,.2,.3,.5,8.8,9
22101,1999-06-11,1.3,1011.6,92,15.8,14.8,.4,.2,.3,.5,5.4,9
22101,1999-06-12,1.4,1011.9,96,14.8,14.9,.3,.2,.3,.5,3.6,9
22101,1999-06-13,1.8,1010.3,94,16,15.2,.3,.2,.3,.5,3.5,8
22101,1999-06-14,1.3,1008.1,94,16.1,15.3,.2,.1,.2,.3,3.3,7
22101,1999-06-15,1.5,1006.1,85,17,15.4,.3,.2,.3,.5,4.2,7
22101,1999-06-16,3,1003.9,92,16.4,15.2,.3,.2,.3,.5,3.4,4
22101,1999-06-17,2,1003.2,88,16.9,15.4,.3,.2,.3,.5,5.2,7
22101,1999-06-18,2.8,1006.7,92,16.5,15.5,.3,.2,.3,.5,5.7,8
22101,1999-06-19,1.9,1009,94,16.1,15.7,.3,.2,.3,.5,5.1,7
22101,1999-06-20,1.7,1011.1,96,16,15.8,.4,.2,.3,.5,3.8,5
22101,1999-06-21,1.1,1010.9,92,17.2,15.9,.3,.2,.3,.5,3.7,4
22101,1999-06-22,2.1,1009.7,82,18.7,16.1,.3,.2,.3,.5,4.2,6
22101,1999-06-23,4.5,1001.9,89,17.7,15.9,.5,.3,.8,1.3,3,5
22101,1999-06-24,2.9,1003.2,93,16.6,16.3,.5,.3,.6,1,4.8,8
22101,1999-06-25,3.1,1005.9,95,17.2,16.3,.7,.4,.6,1,6.8,9
22101,1999-06-26,2.1,1008.2,95,18,16.5,.6,.4,.5,.8,4,8
22101,1999-06-27,1.4,1009.9,97,17.4,16.7,.4,.3,.4,.6,3.6,6
22101,1999-06-28,1.3,1007.5,94,18.1,16.9,.3,.2,.2,.3,3.4,6
22101,1999-06-29,1.6,1006.1,90,18.9,17,.3,.2,.2,.3,5.9,9
22101,1999-06-30,3.1,1007.9,89,18.6,17.2,.3,.2,.3,.5,6.9,8
22101,1999-07-01,2.1,1006.8,83,19.8,17.2,.3,.2,.3,.5,4.3,7
22101,1999-07-02,2.7,1003.3,84,20.6,17.3,.4,.3,.6,1,7.6,9
22101,1999-07-03,1.9,1008.1,83,19.9,17.6,.3,.2,.3,.5,7.8,8
22101,1999-07-04,2,1010.4,94,18.7,17.6,.3,.2,.3,.5,4.8,8
22101,1999-07-05,1,1010.9,,19,17.8,.5,.3,.4,.6,3.8,4
22101,1999-07-06,1,1011.6,,19,18.1,.4,.2,.3,.5,3.3,4
22101,1999-07-07,1.3,1010.3,95,19,18.2,.3,.2,.2,.3,3.4,4
22101,1999-07-08,3.1,1007,84,20.9,18.1,.4,.3,.4,.6,4.4,8
22101,1999-07-09,7.9,1003.4,91,20.2,18.1,1.1,.7,.8,1.3,5.9,8
22101,1999-07-10,6.1,1005.7,87,20,18.2,.6,.4,.7,1.1,4.8,9
22101,1999-07-11,3.6,1007.3,77,20.7,18.5,.4,.2,.4,.6,5.8,9
22101,1999-07-12,3.9,1007.7,79,20.5,18.5,.3,.2,.4,.6,3.4,7
22101,1999-07-13,3.8,1006.1,84,21,18.6,.2,.1,.2,.3,3.2,7
22101,1999-07-14,3,1004.7,85,20.7,18.8,.3,.2,.3,.5,2.8,5
22101,1999-07-15,2,1003.2,91,19.6,18.7,.3,.2,.3,.5,2.8,4
22101,1999-07-16,3.4,1002.6,93,20.2,18.9,.5,.3,.4,.6,3.5,5
22101,1999-07-17,5,1003.4,97,19.8,18.8,.7,.4,.6,1,3.8,5
22101,1999-07-18,3.4,1003.2,96,20.1,18.9,.8,.5,.6,1,4.3,5
22101,1999-07-19,1.5,1005,93,20.5,19.1,.7,.4,.6,1,4.3,5
22101,1999-07-20,1.5,1006.8,86,21.5,19.4,.5,.3,.3,.5,3.9,5
22101,1999-07-21,1.8,1008.8,95,22,19.7,.2,.1,.2,.3,3.9,5
22101,1999-07-22,1.3,1006.7,96,21.2,19.5,.2,.1,.1,.2,4,10
22101,1999-07-23,3.4,1004.8,97,21.4,19.8,.3,.1,.4,.6,4.3,10
22101,1999-07-24,4.7,1004,96,21.4,19.8,.8,.5,.7,1.1,3.8,4
